110.0781786,-0.005215678
116.4120529,-0.006755324
122.7459272,-0.00829497
129.0798015,-0.010114552
135.4136758,-0.010324503
141.7475501,-0.010184536
148.0814244,-0.010394487
154.4152987,-0.010604439
160.749173,-0.010394487
166.2193371,-0.005005727
173.9927283,0.009610911
180.3266026,0.020958302
186.6604769,0.02774674
192.9943512,0.027606772
199.3282255,0.020538398
205.6620997,0.016059428
211.995974,0.015779493
218.3298483,0.016829251
224.6637226,0.019418656
230.9975969,0.024177561
237.3314712,0.033135501
243.6653455,0.046642394
248.8476063,0.062408768
252.8782535,0.082204215
255.7572873,0.100545552
259.2121278,0.12668211
262.0089035,0.149288786
263.5306785,0.169936537
265.2005181,0.186526221
266.985519,0.208620139
268.2156516,0.235458966
270.7922414,0.261746476
272.8669737,0.285437471
274.2790712,0.303051753
275.8465452,0.322767774
277.6955246,0.34857395
279.2831061,0.372757388
281.0927845,0.403770255
282.6013514,0.426558266
283.6839149,0.449189808
285.6992385,0.468178774
287.7145621,0.4874885
290.3056925,0.508004281
293.7605331,0.526941925
298.0790837,0.541087422
302.3648649,0.545799458
305.8524749,0.54422795
309.4594595,0.53902439
311.6105424,0.530876576
316.2169964,0.514844708
320.2476437,0.498128552
323.9903876,0.482933714
327.4452281,0.465612698
330.6121653,0.446264481
333.2032957,0.428212133
335.5065227,0.411083573
337.8097497,0.392030455
340.1129767,0.372977337
342.4162037,0.354501587
344.7194307,0.334678646
347.0226578,0.316972718
349.3258848,0.300229069
351.9170152,0.281984266
354.7960489,0.262738692
357.6750827,0.245032764
360.5541165,0.228712518
363.7210536,0.210544697
366.8879908,0.192376875
369.7670245,0.175902664
373.2218651,0.151298323
377.5404157,0.131637845
381.571063,0.107131815
385.0259035,0.09019571
389.0565508,0.072842618
394.5267149,0.055348392
400.8605892,0.047412217
407.1944635,0.050001622
412.9525311,0.064791553
415.8315648,0.081104468
417.8788777,0.098129163
420.5019974,0.116568188
422.7412459,0.134075618
425.4763279,0.172438461
427.7315711,0.192325554
429.6509269,0.214137204
431.1480245,0.233177491
432.8178641,0.253911389
434.3725423,0.275671717
435.9848012,0.295610132
437.7122215,0.318576516
439.4396417,0.336539051
441.4549654,0.355463865
444.0460957,0.375594735
448.076743,0.394788987
453.8348106,0.398801398
459.0170713,0.383974808
462.7598152,0.366305538
465.638849,0.346995813
467.942076,0.328327607
470.245303,0.310429223
472.5485301,0.290798738
474.5638537,0.273156963
476.291274,0.255194427
478.0186942,0.236718677
479.7461145,0.217729711
481.4735347,0.198997353
483.200955,0.178981956
484.9283753,0.15999299
486.6557955,0.140490809
488.3445946,0.12303523
490.2751523,0.100679966
492.9896698,0.079418189
495.2928968,0.061199046
497.2820474,0.039993923
