119.2910867,0.000844928
129.3677049,0.00192268
138.6824324,0.002438
150.3378378,0.002439024
163.0067568,0.003794038
174.1654703,0.003385343
180.3266026,0.004512084
186.6604769,0.00605173
192.9943512,0.006331666
199.3282255,0.007241456
205.6620997,0.007941295
211.995974,0.008361199
218.3298483,0.010740652
224.5357656,0.014410919
233.5311466,0.022092041
239.6346982,0.029566322
248.2717995,0.039560023
254.6056738,0.045709275
260.9395481,0.050701461
267.2734224,0.053605793
273.6072967,0.055810286
279.941171,0.057629867
286.2750453,0.055390382
292.6089195,0.050491509
298.9427938,0.043073215
305.2766681,0.034745131
311.6105424,0.02613711
317.9444167,0.018648833
324.278291,0.012490249
330.6121653,0.007591376
336.9460396,0.004022197
343.2799139,0.001082873
349.6137882,-0.000386789
355.9476624,-0.001576515
362.2815367,-0.000876676
368.615411,-0.000386789
374.9492853,0.000383034
381.2831596,0.003672277
387.6170339,0.00766136
393.3751014,0.016634851
400.6756757,0.022764228
407.1944635,0.026766966
413.5283378,0.027116885
419.8622121,0.025157336
426.1960864,0.022427964
432.5299607,0.018718817
438.863835,0.013260072
445.1977093,0.007171473
450.9557768,0.002692503
